date,Wellfargo_OT,BAC_OT,Citi_OT,OT
2015-11-05,54.860001,17.309999,54.150002,228.149994
2015-11-06,55.849998,17.950001,55.869999,232.399994
2015-11-09,55.470001,17.68,55.709999,234.050003
2015-11-10,55.91,17.85,55.799999,230.600006
2015-11-11,55.799999,17.75,54.900002,232.100006
2015-11-12,55.169998,17.370001,53.459999,225.699997
2015-11-13,54.57,17.200001,53.169998,225.100006
2015-11-16,55.27,17.43,53.689999,224.399994
2015-11-17,54.959999,17.42,53.490002,227.449997
2015-11-18,55.669998,17.84,54.98,227.899994
2015-11-19,55.970001,17.690001,55.060001,229.949997
2015-11-20,55.82,17.65,54.75,221.899994
2015-11-23,55.599998,17.469999,54.279999,220.550003
2015-11-24,55.279999,17.469999,54.18,220.050003
2015-11-25,55.220001,17.440001,54.080002,221.5
2015-11-27,55.389999,17.48,54.209999,224.300003
2015-11-30,55.099998,17.43,54.09,223.199997
2015-12-01,55.709999,17.809999,54.880001,233.5
2015-12-02,55.080002,17.620001,54.139999,234.75
2015-12-03,54.200001,17.299999,53.509998,230.300003
2015-12-04,55.669998,17.799999,55.09,229.600006
2015-12-07,55.419998,17.540001,54.400002,228.0
2015-12-08,54.400002,17.190001,53.389999,222.100006
2015-12-09,54.119999,17.1,52.810001,221.949997
2015-12-10,54.34,17.200001,52.650002,218.0
2015-12-11,53.310001,16.73,51.110001,211.199997
2015-12-14,53.200001,16.799999,51.099998,209.100006
2015-12-15,54.91,17.42,52.52,214.800003
2015-12-16,55.849998,17.75,53.900002,215.75
2015-12-17,55.470001,17.299999,52.84,218.75
2015-12-18,53.790001,16.76,51.209999,217.600006
2015-12-21,54.02,16.969999,51.790001,216.399994
2015-12-22,54.34,17.08,52.009998,219.0
2015-12-23,55.040001,17.34,52.630001,222.300003
2015-12-24,54.82,17.27,52.709999,221.699997
2015-12-29,55.290001,17.280001,52.98,222.600006
2015-12-30,54.889999,17.049999,52.299999,220.699997
2015-12-31,54.360001,16.83,51.75,218.899994
2016-01-04,52.91,16.43,51.130001,214.25
2016-01-05,52.889999,16.43,50.860001,215.25
2016-01-06,51.880001,16.08,50.119999,211.75
2016-01-07,50.400002,15.5,47.560001,205.550003
2016-01-08,49.560001,15.2,46.130001,200.149994
2016-01-11,50.09,15.31,46.849998,199.699997
2016-01-12,51.360001,15.31,46.880001,202.350006
2016-01-13,49.73,14.9,45.189999,201.699997
2016-01-14,50.639999,14.99,45.380001,197.699997
2016-01-15,48.82,14.46,42.470001,191.800003
2016-01-19,48.209999,14.24,41.939999,189.899994
2016-01-20,47.869999,13.69,40.490002,182.050003
2016-01-21,48.009998,13.36,40.150002,186.149994
2016-01-22,49.02,13.56,41.060001,190.75
2016-01-25,47.66,12.96,39.549999,181.850006
2016-01-26,48.259998,13.31,40.5,183.0
2016-01-27,48.57,13.36,40.560001,181.800003
2016-01-28,48.919998,13.53,40.389999,178.399994
2016-01-29,50.23,14.14,42.580002,186.0
2016-02-01,49.939999,13.96,42.48,182.800003
2016-02-02,48.830002,13.23,40.419998,173.75
2016-02-03,47.599998,13.03,40.360001,165.600006
2016-02-04,48.25,13.25,40.790001,173.649994
2016-02-05,47.860001,12.95,39.860001,173.149994
2016-02-08,46.5,12.27,37.810001,163.899994
2016-02-09,46.450001,12.2,37.509998,156.25
2016-02-10,46.169998,11.98,37.41,159.0
2016-02-11,45.16,11.16,34.98,147.850006
2016-02-12,47.310001,11.95,37.540001,157.199997
2016-02-16,48.240002,12.25,38.889999,161.449997
2016-02-17,48.130001,12.56,39.779999,168.149994
2016-02-18,47.73,12.24,38.919998,161.75
2016-02-19,48.09,12.13,38.990002,161.699997
2016-02-22,49.189999,12.54,39.52,165.149994
2016-02-23,48.099998,12.16,38.220001,161.550003
2016-02-24,47.610001,12.13,38.09,156.75
2016-02-25,47.75,12.32,38.619999,164.850006
2016-02-26,48.07,12.7,39.5,169.100006
2016-02-29,46.919998,12.52,38.849998,172.050003
2016-03-01,48.720001,13.19,41.27,158.100006
2016-03-02,49.57,13.41,42.220001,162.399994
2016-03-03,49.77,13.5,42.830002,166.300003
2016-03-04,50.110001,13.54,42.830002,174.300003
2016-03-07,50.07,13.53,42.610001,173.699997
2016-03-08,49.049999,13.06,41.049999,172.0
2016-03-09,48.790001,13.14,41.150002,168.199997
2016-03-10,48.509998,13.27,41.369999,159.899994
2016-03-11,50.07,13.79,42.990002,166.0
2016-03-14,49.880001,13.64,42.669998,163.25
2016-03-15,49.98,13.57,42.59,163.550003
2016-03-16,49.540001,13.31,42.23,164.0
2016-03-17,49.73,13.4,42.849998,160.600006
2016-03-18,50.540001,13.79,43.540001,162.199997
2016-03-21,50.669998,13.84,43.599998,160.5
2016-03-22,50.369999,13.76,43.380001,157.199997
2016-03-23,49.759998,13.62,42.369999,156.449997
2016-03-24,48.900002,13.68,41.939999,152.600006
2016-03-29,48.049999,13.42,41.720001,151.0
2016-03-30,48.650002,13.48,41.880001,151.649994
2016-03-31,48.360001,13.52,41.75,150.0
2016-04-01,48.450001,13.56,42.470001,150.0
2016-04-04,48.5,13.51,42.060001,150.25
2016-04-05,47.509998,13.19,41.509998,146.600006
2016-04-06,48.080002,13.27,41.860001,149.550003
2016-04-07,46.93,12.85,40.27,147.100006
2016-04-08,47.07,12.88,40.470001,150.699997
2016-04-11,47.029999,12.97,41.119999,153.5
2016-04-12,47.77,13.27,41.900002,155.649994
2016-04-13,49.029999,13.79,44.25,166.800003
2016-04-14,48.790001,14.14,44.98,169.0
2016-04-15,48.25,14.0,44.919998,166.899994
2016-04-18,48.84,14.17,45.110001,167.699997
2016-04-19,49.880001,14.45,45.630001,167.800003
2016-04-20,50.450001,14.93,46.740002,171.149994
2016-04-21,50.049999,14.9,46.599998,171.949997
2016-04-22,50.619999,15.11,46.970001,171.5
2016-04-25,50.509998,14.96,46.689999,170.350006
2016-04-26,50.919998,15.09,47.099998,173.949997
2016-04-27,50.93,15.02,47.330002,174.800003
2016-04-28,50.41,14.79,46.73,174.399994
2016-04-29,49.98,14.56,46.279999,171.5
2016-05-03,50.0,14.36,45.57,164.75
2016-05-04,48.939999,14.13,44.66,162.449997
2016-05-05,48.959999,14.05,44.23,160.949997
2016-05-06,49.02,14.11,44.41,162.0
2016-05-09,48.880001,13.99,43.889999,158.449997
2016-05-10,49.400002,14.3,44.84,163.300003
2016-05-11,49.080002,14.2,44.470001,163.600006
2016-05-12,49.200001,14.14,44.0,162.850006
2016-05-13,48.240002,13.88,43.110001,165.350006
2016-05-16,48.27,13.93,43.150002,163.5
2016-05-17,47.619999,14.01,43.700001,164.25
2016-05-18,48.650002,14.69,45.869999,170.399994
2016-05-19,48.380001,14.53,45.060001,170.649994
2016-05-20,48.75,14.52,44.900002,175.850006
2016-05-23,48.700001,14.47,45.110001,175.699997
2016-05-24,49.200001,14.68,45.860001,181.399994
2016-05-25,50.5,14.92,46.939999,185.75
2016-05-26,50.549999,14.7,46.110001,184.800003
2016-05-27,50.849998,14.88,46.580002,186.199997
2016-05-31,50.720001,14.79,46.57,182.399994
2016-06-01,51.0,14.86,46.939999,179.949997
2016-06-02,51.110001,14.94,46.970001,180.399994
2016-06-03,50.189999,14.42,45.389999,179.649994
2016-06-06,50.490002,14.52,45.740002,180.100006
2016-06-07,50.27,14.35,45.540001,180.25
2016-06-08,50.0,14.43,45.560001,178.050003
2016-06-09,49.139999,14.19,45.009998,176.050003
2016-06-10,48.34,13.83,43.900002,169.399994
2016-06-13,47.970001,13.6,43.16,165.149994
2016-06-14,46.880001,13.26,41.959999,160.050003
2016-06-15,46.779999,13.34,42.009998,160.949997
2016-06-16,46.849998,13.31,42.119999,158.5
2016-06-17,46.599998,13.4,42.48,165.75
2016-06-20,46.93,13.54,42.799999,176.850006
2016-06-21,47.23,13.62,42.919998,180.350006
2016-06-22,46.970001,13.61,42.68,182.0
2016-06-23,47.91,14.04,44.459999,186.949997
2016-06-24,45.709999,13.0,40.299999,153.899994
2016-06-27,45.009998,12.18,38.48,127.199997
2016-06-28,46.099998,12.7,40.439999,131.5
2016-06-29,46.970001,13.19,42.119999,137.949997
2016-06-30,47.330002,13.27,42.389999,138.600006
2016-07-01,47.029999,13.1,42.169998,140.0
2016-07-05,46.209999,12.74,40.779999,135.850006
2016-07-06,46.650002,12.86,41.060001,131.649994
2016-07-07,46.799999,13.01,41.290001,134.75
2016-07-08,47.790001,13.17,41.98,139.25
2016-07-11,48.080002,13.21,42.290001,145.399994
2016-07-12,48.349998,13.54,43.439999,148.550003
2016-07-13,48.27,13.44,43.330002,145.100006
2016-07-14,48.939999,13.65,44.450001,148.0
2016-07-15,47.709999,13.66,44.330002,149.800003
2016-07-18,48.279999,14.11,44.57,150.949997
2016-07-19,48.369999,14.26,44.349998,150.399994
2016-07-20,48.610001,14.4,44.470001,150.949997
2016-07-21,48.299999,14.27,44.130001,151.899994
2016-07-22,48.32,14.38,44.299999,151.800003
2016-07-25,48.119999,14.37,44.040001,151.0
2016-07-26,47.970001,14.53,44.150002,149.0
2016-07-27,48.0,14.63,44.290001,149.75
2016-07-28,48.130001,14.68,44.080002,146.5
2016-07-29,47.970001,14.49,43.810001,154.550003
2016-08-01,47.810001,14.33,43.419998,151.399994
2016-08-02,47.700001,14.13,42.990002,146.0
2016-08-03,47.57,14.48,43.889999,148.300003
2016-08-04,47.84,14.48,43.84,148.850006
2016-08-05,48.68,15.05,45.720001,152.0
2016-08-08,48.91,15.13,45.959999,157.399994
2016-08-09,48.93,15.19,45.900002,161.199997
2016-08-10,48.18,14.81,45.450001,163.699997
2016-08-11,48.240002,14.88,45.73,163.25
2016-08-12,47.900002,14.91,45.580002,163.399994
2016-08-15,48.27,15.02,46.389999,163.550003
2016-08-16,48.439999,15.17,46.619999,161.75
2016-08-17,48.610001,15.15,46.630001,160.149994
2016-08-18,48.529999,15.16,46.5,160.649994
2016-08-19,48.650002,15.22,46.529999,160.350006
2016-08-22,48.630001,15.18,46.66,160.050003
2016-08-23,48.41,15.35,46.59,164.600006
2016-08-24,48.630001,15.4,46.66,166.550003
2016-08-25,48.380001,15.53,46.720001,164.350006
2016-08-26,48.509998,15.79,47.110001,166.0
2016-08-30,50.619999,16.190001,47.900002,169.149994
2016-08-31,50.799999,16.139999,47.740002,172.25
2016-09-01,50.43,15.98,47.360001,171.550003
2016-09-02,50.549999,16.0,47.509998,174.300003
2016-09-06,49.990002,15.78,47.290001,169.699997
2016-09-07,49.77,15.7,47.48,169.75
2016-09-08,49.900002,15.86,47.790001,173.199997
2016-09-09,48.720001,15.74,47.169998,174.75
2016-09-12,48.540001,15.9,47.790001,170.050003
2016-09-13,46.959999,15.72,46.919998,170.600006
2016-09-14,46.52,15.63,46.75,170.300003
2016-09-15,46.150002,15.67,47.080002,169.5
2016-09-16,45.43,15.49,46.41,164.699997
2016-09-19,46.009998,15.59,46.59,167.0
2016-09-20,46.560001,15.6,46.540001,166.449997
2016-09-21,45.830002,15.65,46.900002,171.600006
2016-09-22,45.720001,15.6,47.110001,173.199997
2016-09-23,45.740002,15.52,47.150002,171.399994
2016-09-26,44.880001,15.09,45.889999,168.100006
2016-09-27,45.09,15.29,46.369999,165.949997
2016-09-28,45.310001,15.38,46.869999,166.100006
2016-09-29,44.369999,15.16,45.799999,167.300003
2016-09-30,44.279999,15.65,47.23,167.800003
2016-10-03,43.830002,15.63,47.029999,168.199997
2016-10-04,43.75,15.8,47.75,169.25
2016-10-05,44.990002,16.110001,48.650002,172.449997
2016-10-06,45.18,16.219999,49.07,174.25
2016-10-07,45.330002,16.129999,49.279999,173.600006
2016-10-10,45.650002,16.299999,49.549999,172.300003
2016-10-11,45.450001,16.110001,48.990002,172.399994
2016-10-12,45.32,16.030001,48.700001,168.449997
2016-10-13,44.75,15.83,48.470001,166.5
2016-10-14,44.709999,16.0,48.610001,170.149994
2016-10-17,44.5,16.049999,48.599998,169.550003
2016-10-18,44.950001,16.26,48.990002,174.0
2016-10-19,45.259998,16.469999,49.48,177.399994
2016-10-20,44.93,16.559999,49.580002,183.100006
2016-10-21,45.09,16.67,49.57,183.199997
2016-10-24,45.52,16.77,49.580002,183.5
2016-10-25,45.720001,16.719999,49.59,183.699997
2016-10-26,46.150002,16.870001,50.009998,181.800003
2016-10-27,46.41,16.91,49.93,190.5
2016-10-28,46.23,16.68,49.560001,191.300003
2016-10-31,46.009998,16.5,49.150002,190.300003
2016-11-01,45.990002,16.610001,48.939999,186.699997
2016-11-02,45.240002,16.48,48.540001,182.050003
2016-11-03,45.34,16.48,48.189999,185.300003
2016-11-04,44.599998,16.549999,48.169998,181.350006
2016-11-07,45.400002,17.01,49.82,185.199997
2016-11-08,45.540001,17.0,49.91,185.949997
2016-11-09,47.990002,17.969999,51.59,192.899994
2016-11-10,51.630001,18.76,53.610001,201.100006
2016-11-11,51.73,19.02,52.830002,201.75
2016-11-14,53.220001,20.08,54.68,212.300003
2016-11-15,52.59,20.16,55.450001,211.899994
2016-11-16,51.68,19.75,54.630001,209.600006
2016-11-17,52.490002,20.08,55.450001,212.699997
2016-11-18,52.82,20.0,55.459999,212.25
2016-11-21,52.119999,20.33,55.540001,210.600006
2016-11-22,52.220001,20.299999,56.099998,212.350006
2016-11-23,52.16,20.559999,56.689999,213.350006
2016-11-25,52.619999,20.860001,56.779999,215.5
2016-11-28,51.580002,20.299999,55.470001,211.899994
2016-11-29,51.860001,20.290001,55.52,214.25
2016-11-30,52.919998,21.120001,56.389999,215.949997
2016-12-01,54.34,21.5,57.27,219.050003
2016-12-02,53.580002,21.23,56.02,212.949997
2016-12-05,54.349998,21.84,57.279999,216.800003
2016-12-06,55.549999,22.16,57.919998,226.75
2016-12-07,57.279999,22.57,59.060001,234.850006
2016-12-08,57.290001,22.950001,60.150002,239.0
2016-12-09,57.139999,23.09,60.040001,233.100006
2016-12-12,55.779999,22.610001,59.549999,227.550003
2016-12-13,55.84,22.610001,59.790001,230.100006
2016-12-14,54.700001,22.67,59.450001,221.75
2016-12-15,55.189999,23.16,60.23,229.449997
2016-12-16,55.34,22.66,59.75,228.149994
2016-12-19,55.220001,22.48,59.66,222.050003
2016-12-20,56.099998,22.709999,60.799999,227.649994
2016-12-21,55.709999,22.629999,60.75,228.75
2016-12-22,55.75,22.540001,60.490002,227.0
2016-12-23,55.959999,22.6,60.990002,224.949997
2016-12-28,55.32,22.33,60.040001,224.75
2016-12-29,54.84,22.0,59.380001,222.350006
2016-12-30,55.110001,22.1,59.43,223.449997
2017-01-03,56.0,22.530001,60.59,231.899994
2017-01-04,56.049999,22.950001,61.41,235.0
2017-01-05,55.18,22.68,60.34,232.550003
2017-01-06,55.040001,22.68,60.549999,235.25
2017-01-09,54.240002,22.549999,60.220001,234.050003
2017-01-10,54.619999,22.940001,60.23,236.25
2017-01-11,54.799999,23.07,59.959999,234.199997
2017-01-12,54.5,22.92,59.23,232.25
2017-01-13,55.310001,23.01,59.630001,235.25
2017-01-17,53.779999,22.049999,58.380001,231.600006
2017-01-18,54.27,22.629999,57.389999,227.600006
2017-01-19,54.580002,22.530001,56.66,228.300003
2017-01-20,55.07,22.639999,56.110001,227.399994
2017-01-23,54.25,22.559999,55.68,224.5
2017-01-24,54.700001,22.950001,56.740002,228.649994
2017-01-25,56.619999,23.370001,57.689999,230.850006
2017-01-26,57.18,23.440001,57.360001,232.350006
2017-01-27,56.59,23.360001,57.110001,230.600006
2017-01-30,56.080002,22.950001,56.610001,223.399994
2017-01-31,56.330002,22.639999,55.830002,219.449997
2017-02-01,55.91,22.889999,56.049999,222.100006
2017-02-02,55.75,22.719999,55.98,221.350006
2017-02-03,57.27,23.290001,57.759998,228.850006
2017-02-06,56.549999,23.120001,57.639999,227.399994
2017-02-07,56.34,22.9,57.189999,226.050003
2017-02-08,55.630001,22.67,56.32,224.949997
2017-02-09,56.73,23.120001,57.259998,229.550003
2017-02-10,56.860001,23.08,57.630001,228.649994
2017-02-13,57.080002,23.4,58.950001,232.350006
2017-02-14,57.98,24.059999,59.830002,235.25
2017-02-15,58.549999,24.58,60.5,239.25
2017-02-16,58.119999,24.58,60.380001,238.0
2017-02-17,58.09,24.52,60.169998,237.0
2017-02-21,58.25,24.780001,60.549999,235.949997
2017-02-22,58.360001,24.790001,60.619999,235.149994
2017-02-23,58.490002,24.58,60.619999,229.050003
2017-02-24,57.810001,24.23,59.560001,225.899994
2017-02-27,58.060001,24.57,60.02,225.0
2017-02-28,57.880001,24.68,59.810001,226.5
2017-03-01,59.73,25.5,61.540001,232.899994
2017-03-02,58.709999,25.23,60.630001,229.5
2017-03-03,58.889999,25.440001,61.0,231.399994
2017-03-06,58.610001,25.25,60.279999,226.949997
2017-03-07,58.299999,25.209999,60.5,227.050003
2017-03-08,58.209999,25.26,61.110001,232.300003
2017-03-09,58.700001,25.35,61.549999,232.199997
2017-03-10,58.849998,25.309999,61.490002,231.850006
2017-03-13,58.700001,25.299999,61.529999,230.199997
2017-03-14,58.759998,25.32,61.439999,226.550003
2017-03-15,58.709999,25.18,60.84,227.5
2017-03-16,59.32,25.219999,61.150002,229.449997
2017-03-17,58.669998,24.860001,60.369999,230.399994
2017-03-20,57.630001,24.440001,59.59,228.300003
2017-03-21,55.849998,23.02,58.040001,230.0
2017-03-22,55.330002,22.940001,57.77,224.550003
2017-03-23,55.25,23.07,58.049999,223.899994
2017-03-24,55.830002,23.120001,58.07,226.949997
2017-03-27,55.389999,23.030001,58.330002,224.199997
2017-03-28,55.959999,23.48,59.419998,228.100006
2017-03-29,55.669998,23.35,59.389999,227.300003
2017-03-30,56.240002,23.870001,60.509998,228.050003
2017-03-31,55.66,23.59,59.82,225.100006
2017-04-03,55.490002,23.59,59.68,221.449997
2017-04-04,55.200001,23.440001,59.68,217.75
2017-04-05,54.98,23.17,59.59,218.600006
2017-04-06,55.369999,23.26,59.889999,216.399994
2017-04-07,54.84,23.16,59.43,215.300003
2017-04-10,54.540001,23.02,59.279999,216.199997
2017-04-11,54.16,22.92,59.029999,215.0
2017-04-12,53.119999,22.65,58.509998,213.699997
2017-04-13,51.349998,22.34,58.040001,212.649994
2017-04-18,52.450001,22.709999,58.419998,207.300003
2017-04-19,52.150002,22.74,57.73,208.5
2017-04-20,53.5,23.07,58.41,207.75
2017-04-21,53.0,22.709999,57.720001,207.949997
2017-04-24,53.650002,23.629999,59.439999,219.199997
2017-04-25,54.560001,23.98,60.209999,222.800003
2017-04-26,54.540001,23.889999,60.099998,224.649994
2017-04-27,54.439999,23.65,59.389999,223.949997
2017-04-28,53.84,23.34,59.119999,212.25
2017-05-02,54.540001,23.530001,59.709999,209.850006
2017-05-03,54.849998,23.77,60.240002,208.949997
2017-05-04,55.18,23.85,60.209999,211.850006
2017-05-05,55.110001,23.74,60.240002,206.350006
2017-05-08,55.040001,23.959999,60.5,204.899994
2017-05-09,54.68,23.98,60.23,205.300003
2017-05-10,54.720001,24.15,60.369999,209.949997
2017-05-11,53.740002,24.07,60.700001,206.550003
2017-05-12,53.02,24.0,61.07,205.899994
2017-05-15,53.32,24.059999,61.419998,210.600006
2017-05-16,53.259998,23.99,62.490002,211.600006
2017-05-17,52.240002,22.57,59.98,209.5
2017-05-18,52.380001,22.74,60.080002,212.25
2017-05-19,53.060001,23.049999,61.099998,213.699997
2017-05-22,53.009998,23.040001,61.060001,213.649994
2017-05-23,53.389999,23.389999,61.709999,214.25
2017-05-24,53.09,23.360001,62.27,216.449997
2017-05-25,52.779999,23.25,61.950001,214.050003
2017-05-26,52.41,23.24,62.07,211.649994
2017-05-30,52.16,22.91,61.639999,209.199997
2017-05-31,51.139999,22.41,60.540001,210.0
2017-06-01,52.080002,22.629999,61.080002,211.100006
2017-06-02,51.810001,22.450001,61.110001,210.899994
2017-06-05,51.720001,22.41,61.25,211.699997
2017-06-06,51.810001,22.23,61.009998,209.5
2017-06-07,52.09,22.6,61.880001,208.149994
2017-06-08,52.560001,22.969999,63.209999,205.399994
2017-06-09,53.799999,23.67,64.449997,206.600006
2017-06-12,54.09,23.780001,64.32,205.25
2017-06-13,54.450001,23.77,64.690002,206.300003
2017-06-14,54.529999,23.76,64.720001,203.5
2017-06-15,53.900002,23.540001,64.099998,203.149994
2017-06-16,53.889999,23.43,63.889999,203.25
2017-06-19,54.240002,23.91,64.480003,206.75
2017-06-20,53.459999,23.49,63.91,202.800003
2017-06-21,52.98,23.129999,63.830002,200.149994
2017-06-22,52.490002,22.93,63.619999,196.0
2017-06-23,52.450001,22.82,63.41,197.550003
2017-06-26,52.900002,22.889999,63.779999,197.475006
2017-06-27,53.16,23.27,64.230003,202.610992
2017-06-28,54.330002,23.879999,65.18,203.449997
2017-06-29,55.779999,24.32,66.980003,205.5
2017-06-30,55.41,24.26,66.879997,202.75
2017-07-03,55.779999,24.68,68.260002,207.050003
2017-07-05,55.779999,24.92,68.449997,204.199997
2017-07-06,55.560001,24.709999,67.629997,209.149994
2017-07-07,55.740002,24.83,67.910004,208.149994
2017-07-10,55.59,24.889999,67.650002,207.699997
2017-07-11,55.040001,24.6,66.82,207.699997
2017-07-12,55.169998,24.35,66.919998,208.0
2017-07-13,55.599998,24.620001,67.019997,211.300003
2017-07-14,54.990002,24.209999,66.720001,208.5
2017-07-17,54.709999,24.02,66.830002,209.050003
2017-07-18,54.799999,23.9,66.889999,205.050003
2017-07-19,54.939999,24.059999,66.699997,206.300003
2017-07-20,54.880001,23.940001,66.360001,208.199997
2017-07-21,54.169998,23.799999,66.0,205.050003
2017-07-24,54.27,23.91,66.099998,205.5
2017-07-25,55.060001,24.48,68.029999,209.699997
2017-07-26,54.91,24.209999,67.980003,211.199997
2017-07-27,54.709999,24.110001,67.599998,208.600006
2017-07-28,53.299999,24.030001,67.43,205.100006
2017-07-31,53.939999,24.120001,68.449997,203.0
2017-08-01,54.080002,24.450001,69.599998,206.600006
2017-08-02,53.619999,24.59,69.419998,207.699997
2017-08-03,53.400002,24.370001,68.129997,208.5
2017-08-04,52.84,24.969999,68.980003,210.350006
2017-08-07,52.540001,24.959999,69.040001,210.0
2017-08-08,52.709999,24.9,68.879997,210.350006
2017-08-09,52.790001,24.74,68.43,208.75
2017-08-10,51.950001,24.120001,67.220001,204.800003
2017-08-11,51.939999,23.860001,66.800003,199.350006
2017-08-14,52.84,24.42,67.889999,199.800003
2017-08-15,52.849998,24.469999,67.970001,200.449997
2017-08-16,52.689999,24.190001,67.709999,200.75
2017-08-17,51.799999,23.639999,66.599998,197.25
2017-08-18,51.68,23.620001,66.580002,195.649994
2017-08-21,51.82,23.379999,65.949997,193.25
2017-08-22,52.220001,23.83,66.849998,193.300003
2017-08-23,52.029999,23.76,67.230003,192.850006
2017-08-24,52.16,23.84,67.690002,194.5
2017-08-25,51.77,23.77,67.849998,194.300003
2017-08-29,51.419998,23.58,67.480003,190.350006
2017-08-30,51.360001,23.870001,68.010002,190.699997
2017-08-31,51.07,23.889999,68.029999,191.100006
2017-09-01,50.970001,24.09,68.580002,192.149994
2017-09-05,50.099998,23.309999,67.160004,187.899994
2017-09-06,49.880001,23.41,67.32,185.850006
2017-09-07,49.68,22.969999,66.059998,184.0
2017-09-08,49.580002,22.889999,66.169998,187.600006
2017-09-11,50.66,23.360001,67.709999,186.649994
2017-09-12,51.57,23.950001,68.790001,191.350006
2017-09-13,51.459999,24.33,69.389999,191.550003
2017-09-14,51.290001,24.24,69.239998,189.800003
2017-09-15,51.66,24.379999,69.040001,186.649994
2017-09-18,52.709999,24.700001,70.599998,187.449997
2017-09-19,53.360001,24.860001,71.150002,188.300003
2017-09-20,53.75,25.059999,71.459999,185.899994
2017-09-21,54.060001,25.16,71.760002,190.399994
2017-09-22,54.25,25.02,71.400002,191.550003
2017-09-25,54.029999,24.76,70.839996,189.699997
2017-09-26,53.799999,24.809999,70.940002,188.300003
2017-09-27,54.209999,25.41,72.279999,190.25
2017-09-28,54.25,25.450001,72.650002,192.199997
2017-09-29,55.150002,25.34,72.739998,193.350006
2017-10-02,55.470001,25.620001,73.800003,192.699997
2017-10-03,55.580002,25.860001,74.129997,193.649994
2017-10-04,54.959999,25.709999,74.059998,192.350006
2017-10-05,55.389999,26.129999,75.720001,190.149994
2017-10-06,55.580002,26.209999,75.639999,190.199997
2017-10-09,55.139999,25.85,75.389999,188.350006
2017-10-10,55.610001,25.93,75.18,190.0
2017-10-11,55.66,25.83,74.940002,190.399994
2017-10-12,55.209999,25.450001,72.370003,193.050003
2017-10-13,53.689999,25.83,72.110001,191.25
2017-10-16,53.799999,26.24,71.769997,189.25
2017-10-17,53.189999,26.200001,72.190002,191.350006
2017-10-18,53.41,26.48,73.120003,192.649994
2017-10-19,53.75,26.58,72.879997,192.0
2017-10-20,54.919998,27.17,73.529999,195.699997
2017-10-23,54.91,27.16,73.529999,195.449997
2017-10-24,55.419998,27.68,74.239998,198.0
2017-10-25,55.25,27.629999,73.620003,197.0
2017-10-26,55.619999,27.74,73.790001,182.399994
2017-10-27,55.869999,27.799999,73.870003,183.800003
2017-10-30,55.849998,27.6,73.779999,183.5
2017-10-31,56.139999,27.389999,73.5,185.949997
2017-11-01,56.209999,27.530001,74.029999,184.100006
2017-11-02,56.48,27.870001,74.739998,185.0
2017-11-03,56.349998,27.82,74.050003,183.25
2017-11-06,56.18,27.75,73.800003,182.0
2017-11-07,55.049999,27.18,72.709999,181.350006
2017-11-08,54.259998,26.790001,72.339996,179.449997
2017-11-09,54.0,26.49,72.43,179.449997
2017-11-10,53.810001,26.51,72.25,179.149994
2017-11-13,53.720001,26.4,71.989998,178.899994
2017-11-14,54.040001,26.24,71.529999,180.699997
2017-11-15,53.75,26.790001,71.730003,182.399994
2017-11-16,54.599998,26.76,71.669998,185.449997
2017-11-17,54.150002,26.620001,71.330002,185.0
2017-11-20,54.049999,26.74,72.050003,188.75
2017-11-21,54.52,26.73,72.379997,189.199997
2017-11-22,54.060001,26.66,72.260002,189.199997
2017-11-24,54.09,26.59,72.019997,189.350006
2017-11-27,53.950001,26.59,71.389999,187.5
2017-11-28,55.57,27.639999,73.699997,187.350006
2017-11-29,56.68,28.280001,75.040001,194.25
2017-11-30,56.470001,28.17,75.5,193.5
2017-12-01,56.200001,28.1,75.510002,189.399994
2017-12-04,57.389999,29.059999,77.099998,194.25
2017-12-05,58.549999,28.93,76.540001,191.699997
2017-12-06,58.57,28.639999,75.440002,191.0
2017-12-07,59.360001,28.780001,74.980003,191.649994
2017-12-08,59.310001,29.049999,75.709999,196.399994
2017-12-11,58.869999,28.940001,75.849998,198.600006
2017-12-12,60.330002,29.32,76.150002,200.600006
2017-12-13,59.400002,28.84,75.139999,202.677002
2017-12-14,59.220001,28.73,73.919998,202.699997
2017-12-15,59.869999,29.040001,74.769997,202.25
2017-12-18,60.919998,29.48,75.669998,204.5
2017-12-19,60.360001,29.450001,74.699997,204.199997
2017-12-20,60.139999,29.48,74.660004,203.550003
2017-12-21,61.610001,29.82,75.82,204.550003
2017-12-22,61.549999,29.879999,75.489998,202.149994
2017-12-27,60.950001,29.73,74.889999,202.649994
2017-12-28,61.299999,29.799999,75.080002,203.399994
2017-12-29,60.669998,29.52,74.410004,203.100006
2018-01-02,61.09,29.9,74.360001,203.199997
2018-01-03,61.560001,29.799999,74.589996,203.699997
2018-01-04,62.330002,30.190001,75.510002,204.5
2018-01-05,62.75,30.33,75.410004,199.179993
2018-01-08,62.040001,30.120001,74.529999,200.100006
2018-01-09,62.259998,30.27,75.309998,201.800003
2018-01-10,63.119999,30.549999,75.650002,201.199997
2018-01-11,63.009998,30.66,75.559998,196.100006
2018-01-12,62.549999,31.190001,76.839996,194.5
2018-01-16,62.5,31.24,77.110001,199.399994
2018-01-17,63.880001,31.18,77.470001,198.520004
2018-01-18,63.950001,31.48,77.389999,199.300003
2018-01-19,64.220001,31.719999,78.300003,200.5
