date,Wellfargo_OT,Citi_OT,Barclay_OT,OT
2015-02-02,52.810001,47.720001,235.850006,15.46
2015-02-03,53.450001,48.880001,248.449997,15.89
2015-02-04,53.029999,48.400002,248.75,15.79
2015-02-05,53.669998,48.540001,248.800003,15.97
2015-02-06,54.450001,49.139999,255.449997,16.49
2015-02-09,54.209999,49.209999,253.649994,16.35
2015-02-10,54.57,49.389999,253.199997,16.42
2015-02-11,53.900002,49.68,251.0,16.360001
2015-02-12,54.860001,50.889999,253.350006,16.67
2015-02-13,55.330002,51.200001,256.450012,16.610001
2015-02-17,55.369999,51.689999,257.549988,16.629999
2015-02-18,54.52,51.419998,260.350006,16.299999
2015-02-19,54.560001,51.119999,260.399994,16.209999
2015-02-20,54.830002,51.779999,261.5,16.379999
2015-02-23,55.099998,51.32,262.850006,16.200001
2015-02-24,55.369999,51.900002,264.0,16.379999
2015-02-25,55.330002,52.09,262.899994,16.49
2015-02-26,55.150002,52.41,262.100006,16.040001
2015-02-27,54.790001,52.419998,256.899994,15.81
2015-03-02,55.549999,53.490002,262.75,16.01
2015-03-03,55.450001,53.73,254.300003,16.040001
2015-03-04,54.82,53.669998,262.399994,15.84
2015-03-05,54.84,53.560001,266.0,16.0
2015-03-06,54.59,53.060001,265.0,16.219999
2015-03-09,54.669998,52.950001,262.700012,16.17
2015-03-10,53.290001,51.23,254.300003,15.79
2015-03-11,53.700001,52.330002,255.0,16.110001
2015-03-12,55.59,54.080002,254.5,16.09
2015-03-13,55.34,53.540001,250.0,16.09
2015-03-16,55.73,53.689999,251.850006,16.129999
2015-03-17,55.91,53.84,250.0,16.09
2015-03-18,56.169998,53.720001,252.350006,15.98
2015-03-19,55.509998,52.380001,252.800003,15.61
2015-03-20,56.009998,52.98,255.300003,15.84
2015-03-23,55.779999,52.48,257.149994,15.72
2015-03-24,55.349998,51.939999,258.450012,15.61
2015-03-25,54.540001,51.380001,251.899994,15.41
2015-03-26,54.5,51.189999,250.0,15.42
2015-03-27,54.119999,51.0,244.25,15.31
2015-03-30,54.77,51.639999,247.800003,15.52
2015-03-31,54.400002,51.52,242.600006,15.39
2015-04-01,53.939999,51.619999,249.300003,15.41
2015-04-02,54.369999,51.860001,254.75,15.54
2015-04-07,54.02,51.52,258.0,15.46
2015-04-08,54.0,51.889999,255.949997,15.61
2015-04-09,54.189999,52.130001,257.950012,15.71
2015-04-10,54.32,52.43,257.049988,15.72
2015-04-13,54.59,52.66,259.450012,15.8
2015-04-14,54.189999,52.73,262.149994,15.82
2015-04-15,54.810001,53.209999,259.649994,15.64
2015-04-16,54.810001,54.02,260.350006,15.79
2015-04-17,54.049999,53.07,255.300003,15.56
2015-04-20,54.360001,53.200001,257.25,15.57
2015-04-21,54.279999,52.48,255.0,15.5
2015-04-22,54.669998,53.099998,253.300003,15.74
2015-04-23,54.860001,53.220001,258.450012,15.69
2015-04-24,54.700001,52.900002,261.75,15.64
2015-04-27,54.970001,52.799999,263.75,15.56
2015-04-28,55.41,53.02,261.399994,15.65
2015-04-29,55.459999,53.759998,256.950012,15.98
2015-04-30,55.099998,53.32,255.300003,15.93
2015-05-01,55.189999,53.759998,254.350006,16.110001
2015-05-05,55.720001,53.349998,250.199997,16.35
2015-05-06,54.919998,52.82,249.449997,16.290001
2015-05-07,54.810001,53.310001,248.899994,16.24
2015-05-08,56.049999,54.02,258.049988,16.450001
2015-05-11,55.509998,53.970001,260.799988,16.49
2015-05-12,55.470001,53.740002,257.450012,16.43
2015-05-13,55.599998,54.200001,260.25,16.469999
2015-05-14,56.040001,54.599998,262.100006,16.52
2015-05-15,55.52,54.240002,261.649994,16.35
2015-05-18,55.75,54.669998,261.149994,16.51
2015-05-19,56.400002,55.330002,262.700012,16.77
2015-05-20,56.080002,54.889999,271.549988,16.74
2015-05-21,56.009998,54.84,271.049988,16.73
2015-05-22,56.0,54.970001,270.149994,16.75
2015-05-26,55.66,54.240002,264.899994,16.5
2015-05-27,56.07,54.869999,269.25,16.74
2015-05-28,56.209999,54.549999,271.100006,16.67
2015-05-29,55.959999,54.080002,270.0,16.5
2015-06-01,56.040001,54.450001,266.399994,16.549999
2015-06-02,56.18,54.720001,267.649994,16.719999
2015-06-03,56.91,55.630001,271.200012,16.93
2015-06-04,56.139999,55.330002,266.399994,16.780001
2015-06-05,56.610001,56.240002,265.450012,17.190001
2015-06-08,56.119999,55.650002,262.0,17.08
2015-06-09,56.700001,56.0,261.549988,17.309999
2015-06-10,57.209999,57.02,267.149994,17.59
2015-06-11,57.259998,57.209999,268.75,17.49
2015-06-12,57.09,57.110001,269.700012,17.49
2015-06-15,56.98,56.650002,264.950012,17.469999
2015-06-16,57.220001,57.07,263.649994,17.549999
2015-06-17,57.169998,56.540001,261.899994,17.370001
2015-06-18,57.700001,56.759998,261.549988,17.379999
2015-06-19,57.049999,56.23,265.75,17.17
2015-06-22,57.91,56.950001,272.450012,17.469999
2015-06-23,57.889999,57.389999,272.450012,17.67
2015-06-24,57.540001,56.66,274.450012,17.49
2015-06-25,57.169998,56.189999,272.899994,17.370001
2015-06-26,57.439999,56.34,272.350006,17.41
2015-06-29,56.060001,54.880001,264.25,16.889999
2015-06-30,56.240002,55.240002,260.5,17.02
2015-07-01,56.91,55.68,266.549988,17.219999
2015-07-02,56.740002,55.369999,266.399994,17.030001
2015-07-06,56.439999,55.080002,258.799988,16.940001
2015-07-07,56.25,54.5,252.149994,16.690001
2015-07-08,55.25,52.799999,257.299988,16.25
2015-07-09,55.5,53.709999,261.149994,16.48
2015-07-10,56.080002,54.560001,268.049988,16.700001
2015-07-13,56.740002,55.540001,273.700012,17.02
2015-07-14,57.25,55.91,276.0,17.129999
2015-07-15,57.779999,56.459999,278.049988,17.68
2015-07-16,58.169998,58.59,280.0,17.950001
2015-07-17,57.939999,58.75,280.100006,18.1
2015-07-20,58.049999,58.849998,280.850006,18.120001
2015-07-21,57.950001,59.099998,283.149994,18.08
2015-07-22,58.52,60.34,281.399994,18.450001
2015-07-23,58.209999,59.869999,281.75,18.18
2015-07-24,57.779999,58.700001,282.149994,17.9
2015-07-27,57.59,57.959999,276.799988,17.67
2015-07-28,57.400002,58.369999,279.600006,17.879999
2015-07-29,57.959999,58.919998,284.600006,18.16
2015-07-30,58.150002,58.880001,287.049988,18.129999
2015-07-31,57.869999,58.459999,288.950012,17.879999
2015-08-03,57.91,58.439999,288.200012,17.77
2015-08-04,57.82,58.470001,282.149994,17.799999
2015-08-05,57.650002,58.740002,282.0,17.870001
2015-08-06,57.529999,58.099998,282.0,17.809999
2015-08-07,57.470001,57.91,281.25,17.75
2015-08-10,57.939999,58.740002,282.600006,18.040001
2015-08-11,57.209999,57.639999,278.350006,17.790001
2015-08-12,56.720001,56.91,271.149994,17.52
2015-08-13,56.889999,57.330002,275.549988,17.620001
2015-08-14,57.330002,57.59,274.350006,17.700001
2015-08-17,57.349998,57.77,273.950012,17.77
2015-08-18,57.540001,57.549999,274.049988,17.690001
2015-08-19,57.060001,57.0,267.899994,17.459999
2015-08-20,56.119999,55.330002,265.149994,16.719999
2015-08-21,53.970001,53.599998,256.799988,16.1
2015-08-24,51.25,50.34,244.699997,15.29
2015-08-25,50.02,49.880001,256.350006,15.26
2015-08-26,52.299999,52.279999,252.0,16.059999
2015-08-27,54.029999,53.439999,262.600006,16.440001
2015-08-28,53.540001,53.279999,261.450012,16.360001
2015-09-01,50.990002,50.939999,253.149994,15.58
2015-09-02,51.990002,51.75,253.800003,15.85
2015-09-03,52.43,51.790001,257.299988,15.94
2015-09-04,51.290001,50.59,250.899994,15.65
2015-09-08,52.93,51.650002,258.5,16.16
2015-09-09,52.189999,50.880001,262.5,15.9
2015-09-10,52.560001,51.07,258.600006,16.040001
2015-09-11,52.619999,51.099998,258.450012,16.040001
2015-09-14,52.77,50.98,254.5,15.96
2015-09-15,53.470001,52.0,259.649994,16.309999
2015-09-16,53.720001,52.59,262.5,16.33
2015-09-17,52.209999,51.650002,260.450012,15.86
2015-09-18,51.040001,50.290001,253.25,15.56
2015-09-21,51.549999,50.709999,254.899994,15.7
2015-09-22,50.689999,50.380001,246.649994,15.57
2015-09-23,50.779999,50.119999,248.199997,15.72
2015-09-24,50.549999,49.130001,246.449997,15.55
2015-09-25,51.48,50.549999,254.949997,15.89
2015-09-28,50.369999,49.029999,245.199997,15.47
2015-09-29,50.889999,49.0,239.0,15.35
2015-09-30,51.349998,49.610001,244.149994,15.58
2015-10-01,51.439999,49.889999,247.149994,15.55
2015-10-02,51.259998,49.880001,248.550003,15.38
2015-10-05,52.41,51.16,256.200012,15.69
2015-10-06,52.029999,51.060001,255.350006,15.69
2015-10-07,52.189999,51.32,255.75,15.75
2015-10-08,52.540001,51.650002,254.75,15.75
2015-10-09,52.139999,51.380001,257.0,15.58
2015-10-12,52.18,51.279999,256.549988,15.52
2015-10-13,51.860001,51.209999,251.399994,15.52
2015-10-14,51.5,50.720001,246.050003,15.64
2015-10-15,52.689999,52.970001,248.0,16.190001
2015-10-16,52.880001,52.689999,250.800003,16.120001
2015-10-19,52.560001,52.860001,254.649994,16.139999
2015-10-20,53.080002,52.84,252.600006,16.200001
2015-10-21,53.119999,51.810001,248.050003,15.9
2015-10-22,54.060001,52.509998,250.649994,16.16
2015-10-23,54.75,53.639999,251.25,16.52
2015-10-26,54.290001,53.110001,250.949997,16.51
2015-10-27,54.119999,52.610001,250.850006,16.4
2015-10-28,55.450001,54.73,253.149994,17.280001
2015-10-29,55.09,53.66,237.25,17.09
2015-10-30,54.139999,53.169998,232.0,16.780001
2015-11-02,54.849998,53.830002,236.050003,17.059999
2015-11-03,54.93,54.16,233.5,17.18
2015-11-04,54.580002,53.830002,232.350006,17.01
2015-11-05,54.860001,54.150002,228.149994,17.309999
2015-11-06,55.849998,55.869999,232.399994,17.950001
2015-11-09,55.470001,55.709999,234.050003,17.68
2015-11-10,55.91,55.799999,230.600006,17.85
2015-11-11,55.799999,54.900002,232.100006,17.75
2015-11-12,55.169998,53.459999,225.699997,17.370001
2015-11-13,54.57,53.169998,225.100006,17.200001
2015-11-16,55.27,53.689999,224.399994,17.43
2015-11-17,54.959999,53.490002,227.449997,17.42
2015-11-18,55.669998,54.98,227.899994,17.84
2015-11-19,55.970001,55.060001,229.949997,17.690001
2015-11-20,55.82,54.75,221.899994,17.65
2015-11-23,55.599998,54.279999,220.550003,17.469999
2015-11-24,55.279999,54.18,220.050003,17.469999
2015-11-25,55.220001,54.080002,221.5,17.440001
2015-11-27,55.389999,54.209999,224.300003,17.48
2015-11-30,55.099998,54.09,223.199997,17.43
2015-12-01,55.709999,54.880001,233.5,17.809999
2015-12-02,55.080002,54.139999,234.75,17.620001
2015-12-03,54.200001,53.509998,230.300003,17.299999
2015-12-04,55.669998,55.09,229.600006,17.799999
2015-12-07,55.419998,54.400002,228.0,17.540001
2015-12-08,54.400002,53.389999,222.100006,17.190001
2015-12-09,54.119999,52.810001,221.949997,17.1
2015-12-10,54.34,52.650002,218.0,17.200001
2015-12-11,53.310001,51.110001,211.199997,16.73
2015-12-14,53.200001,51.099998,209.100006,16.799999
2015-12-15,54.91,52.52,214.800003,17.42
2015-12-16,55.849998,53.900002,215.75,17.75
2015-12-17,55.470001,52.84,218.75,17.299999
2015-12-18,53.790001,51.209999,217.600006,16.76
2015-12-21,54.02,51.790001,216.399994,16.969999
2015-12-22,54.34,52.009998,219.0,17.08
2015-12-23,55.040001,52.630001,222.300003,17.34
2015-12-24,54.82,52.709999,221.699997,17.27
2015-12-29,55.290001,52.98,222.600006,17.280001
2015-12-30,54.889999,52.299999,220.699997,17.049999
2015-12-31,54.360001,51.75,218.899994,16.83
2016-01-04,52.91,51.130001,214.25,16.43
2016-01-05,52.889999,50.860001,215.25,16.43
2016-01-06,51.880001,50.119999,211.75,16.08
2016-01-07,50.400002,47.560001,205.550003,15.5
2016-01-08,49.560001,46.130001,200.149994,15.2
2016-01-11,50.09,46.849998,199.699997,15.31
2016-01-12,51.360001,46.880001,202.350006,15.31
2016-01-13,49.73,45.189999,201.699997,14.9
2016-01-14,50.639999,45.380001,197.699997,14.99
2016-01-15,48.82,42.470001,191.800003,14.46
2016-01-19,48.209999,41.939999,189.899994,14.24
2016-01-20,47.869999,40.490002,182.050003,13.69
2016-01-21,48.009998,40.150002,186.149994,13.36
2016-01-22,49.02,41.060001,190.75,13.56
2016-01-25,47.66,39.549999,181.850006,12.96
2016-01-26,48.259998,40.5,183.0,13.31
2016-01-27,48.57,40.560001,181.800003,13.36
2016-01-28,48.919998,40.389999,178.399994,13.53
2016-01-29,50.23,42.580002,186.0,14.14
2016-02-01,49.939999,42.48,182.800003,13.96
2016-02-02,48.830002,40.419998,173.75,13.23
2016-02-03,47.599998,40.360001,165.600006,13.03
2016-02-04,48.25,40.790001,173.649994,13.25
2016-02-05,47.860001,39.860001,173.149994,12.95
2016-02-08,46.5,37.810001,163.899994,12.27
2016-02-09,46.450001,37.509998,156.25,12.2
2016-02-10,46.169998,37.41,159.0,11.98
2016-02-11,45.16,34.98,147.850006,11.16
2016-02-12,47.310001,37.540001,157.199997,11.95
2016-02-16,48.240002,38.889999,161.449997,12.25
2016-02-17,48.130001,39.779999,168.149994,12.56
2016-02-18,47.73,38.919998,161.75,12.24
2016-02-19,48.09,38.990002,161.699997,12.13
2016-02-22,49.189999,39.52,165.149994,12.54
2016-02-23,48.099998,38.220001,161.550003,12.16
2016-02-24,47.610001,38.09,156.75,12.13
2016-02-25,47.75,38.619999,164.850006,12.32
2016-02-26,48.07,39.5,169.100006,12.7
2016-02-29,46.919998,38.849998,172.050003,12.52
2016-03-01,48.720001,41.27,158.100006,13.19
2016-03-02,49.57,42.220001,162.399994,13.41
2016-03-03,49.77,42.830002,166.300003,13.5
2016-03-04,50.110001,42.830002,174.300003,13.54
2016-03-07,50.07,42.610001,173.699997,13.53
2016-03-08,49.049999,41.049999,172.0,13.06
2016-03-09,48.790001,41.150002,168.199997,13.14
2016-03-10,48.509998,41.369999,159.899994,13.27
2016-03-11,50.07,42.990002,166.0,13.79
2016-03-14,49.880001,42.669998,163.25,13.64
2016-03-15,49.98,42.59,163.550003,13.57
2016-03-16,49.540001,42.23,164.0,13.31
2016-03-17,49.73,42.849998,160.600006,13.4
2016-03-18,50.540001,43.540001,162.199997,13.79
2016-03-21,50.669998,43.599998,160.5,13.84
2016-03-22,50.369999,43.380001,157.199997,13.76
2016-03-23,49.759998,42.369999,156.449997,13.62
2016-03-24,48.900002,41.939999,152.600006,13.68
2016-03-29,48.049999,41.720001,151.0,13.42
2016-03-30,48.650002,41.880001,151.649994,13.48
2016-03-31,48.360001,41.75,150.0,13.52
2016-04-01,48.450001,42.470001,150.0,13.56
2016-04-04,48.5,42.060001,150.25,13.51
2016-04-05,47.509998,41.509998,146.600006,13.19
2016-04-06,48.080002,41.860001,149.550003,13.27
2016-04-07,46.93,40.27,147.100006,12.85
2016-04-08,47.07,40.470001,150.699997,12.88
2016-04-11,47.029999,41.119999,153.5,12.97
2016-04-12,47.77,41.900002,155.649994,13.27
2016-04-13,49.029999,44.25,166.800003,13.79
2016-04-14,48.790001,44.98,169.0,14.14
2016-04-15,48.25,44.919998,166.899994,14.0
2016-04-18,48.84,45.110001,167.699997,14.17
2016-04-19,49.880001,45.630001,167.800003,14.45
2016-04-20,50.450001,46.740002,171.149994,14.93
2016-04-21,50.049999,46.599998,171.949997,14.9
2016-04-22,50.619999,46.970001,171.5,15.11
2016-04-25,50.509998,46.689999,170.350006,14.96
2016-04-26,50.919998,47.099998,173.949997,15.09
2016-04-27,50.93,47.330002,174.800003,15.02
2016-04-28,50.41,46.73,174.399994,14.79
2016-04-29,49.98,46.279999,171.5,14.56
2016-05-03,50.0,45.57,164.75,14.36
2016-05-04,48.939999,44.66,162.449997,14.13
2016-05-05,48.959999,44.23,160.949997,14.05
2016-05-06,49.02,44.41,162.0,14.11
2016-05-09,48.880001,43.889999,158.449997,13.99
2016-05-10,49.400002,44.84,163.300003,14.3
2016-05-11,49.080002,44.470001,163.600006,14.2
2016-05-12,49.200001,44.0,162.850006,14.14
2016-05-13,48.240002,43.110001,165.350006,13.88
2016-05-16,48.27,43.150002,163.5,13.93
2016-05-17,47.619999,43.700001,164.25,14.01
2016-05-18,48.650002,45.869999,170.399994,14.69
2016-05-19,48.380001,45.060001,170.649994,14.53
2016-05-20,48.75,44.900002,175.850006,14.52
2016-05-23,48.700001,45.110001,175.699997,14.47
2016-05-24,49.200001,45.860001,181.399994,14.68
2016-05-25,50.5,46.939999,185.75,14.92
2016-05-26,50.549999,46.110001,184.800003,14.7
2016-05-27,50.849998,46.580002,186.199997,14.88
2016-05-31,50.720001,46.57,182.399994,14.79
2016-06-01,51.0,46.939999,179.949997,14.86
2016-06-02,51.110001,46.970001,180.399994,14.94
2016-06-03,50.189999,45.389999,179.649994,14.42
2016-06-06,50.490002,45.740002,180.100006,14.52
2016-06-07,50.27,45.540001,180.25,14.35
2016-06-08,50.0,45.560001,178.050003,14.43
2016-06-09,49.139999,45.009998,176.050003,14.19
2016-06-10,48.34,43.900002,169.399994,13.83
2016-06-13,47.970001,43.16,165.149994,13.6
2016-06-14,46.880001,41.959999,160.050003,13.26
2016-06-15,46.779999,42.009998,160.949997,13.34
2016-06-16,46.849998,42.119999,158.5,13.31
2016-06-17,46.599998,42.48,165.75,13.4
2016-06-20,46.93,42.799999,176.850006,13.54
2016-06-21,47.23,42.919998,180.350006,13.62
2016-06-22,46.970001,42.68,182.0,13.61
2016-06-23,47.91,44.459999,186.949997,14.04
2016-06-24,45.709999,40.299999,153.899994,13.0
2016-06-27,45.009998,38.48,127.199997,12.18
2016-06-28,46.099998,40.439999,131.5,12.7
2016-06-29,46.970001,42.119999,137.949997,13.19
2016-06-30,47.330002,42.389999,138.600006,13.27
2016-07-01,47.029999,42.169998,140.0,13.1
2016-07-05,46.209999,40.779999,135.850006,12.74
2016-07-06,46.650002,41.060001,131.649994,12.86
2016-07-07,46.799999,41.290001,134.75,13.01
2016-07-08,47.790001,41.98,139.25,13.17
2016-07-11,48.080002,42.290001,145.399994,13.21
2016-07-12,48.349998,43.439999,148.550003,13.54
2016-07-13,48.27,43.330002,145.100006,13.44
2016-07-14,48.939999,44.450001,148.0,13.65
2016-07-15,47.709999,44.330002,149.800003,13.66
2016-07-18,48.279999,44.57,150.949997,14.11
2016-07-19,48.369999,44.349998,150.399994,14.26
2016-07-20,48.610001,44.470001,150.949997,14.4
2016-07-21,48.299999,44.130001,151.899994,14.27
2016-07-22,48.32,44.299999,151.800003,14.38
2016-07-25,48.119999,44.040001,151.0,14.37
2016-07-26,47.970001,44.150002,149.0,14.53
2016-07-27,48.0,44.290001,149.75,14.63
2016-07-28,48.130001,44.080002,146.5,14.68
2016-07-29,47.970001,43.810001,154.550003,14.49
2016-08-01,47.810001,43.419998,151.399994,14.33
2016-08-02,47.700001,42.990002,146.0,14.13
2016-08-03,47.57,43.889999,148.300003,14.48
2016-08-04,47.84,43.84,148.850006,14.48
2016-08-05,48.68,45.720001,152.0,15.05
2016-08-08,48.91,45.959999,157.399994,15.13
2016-08-09,48.93,45.900002,161.199997,15.19
2016-08-10,48.18,45.450001,163.699997,14.81
2016-08-11,48.240002,45.73,163.25,14.88
2016-08-12,47.900002,45.580002,163.399994,14.91
2016-08-15,48.27,46.389999,163.550003,15.02
2016-08-16,48.439999,46.619999,161.75,15.17
2016-08-17,48.610001,46.630001,160.149994,15.15
2016-08-18,48.529999,46.5,160.649994,15.16
2016-08-19,48.650002,46.529999,160.350006,15.22
2016-08-22,48.630001,46.66,160.050003,15.18
2016-08-23,48.41,46.59,164.600006,15.35
2016-08-24,48.630001,46.66,166.550003,15.4
2016-08-25,48.380001,46.720001,164.350006,15.53
2016-08-26,48.509998,47.110001,166.0,15.79
2016-08-30,50.619999,47.900002,169.149994,16.190001
2016-08-31,50.799999,47.740002,172.25,16.139999
2016-09-01,50.43,47.360001,171.550003,15.98
2016-09-02,50.549999,47.509998,174.300003,16.0
2016-09-06,49.990002,47.290001,169.699997,15.78
2016-09-07,49.77,47.48,169.75,15.7
2016-09-08,49.900002,47.790001,173.199997,15.86
2016-09-09,48.720001,47.169998,174.75,15.74
2016-09-12,48.540001,47.790001,170.050003,15.9
2016-09-13,46.959999,46.919998,170.600006,15.72
2016-09-14,46.52,46.75,170.300003,15.63
2016-09-15,46.150002,47.080002,169.5,15.67
2016-09-16,45.43,46.41,164.699997,15.49
2016-09-19,46.009998,46.59,167.0,15.59
2016-09-20,46.560001,46.540001,166.449997,15.6
2016-09-21,45.830002,46.900002,171.600006,15.65
2016-09-22,45.720001,47.110001,173.199997,15.6
2016-09-23,45.740002,47.150002,171.399994,15.52
2016-09-26,44.880001,45.889999,168.100006,15.09
2016-09-27,45.09,46.369999,165.949997,15.29
2016-09-28,45.310001,46.869999,166.100006,15.38
2016-09-29,44.369999,45.799999,167.300003,15.16
2016-09-30,44.279999,47.23,167.800003,15.65
2016-10-03,43.830002,47.029999,168.199997,15.63
2016-10-04,43.75,47.75,169.25,15.8
2016-10-05,44.990002,48.650002,172.449997,16.110001
2016-10-06,45.18,49.07,174.25,16.219999
2016-10-07,45.330002,49.279999,173.600006,16.129999
2016-10-10,45.650002,49.549999,172.300003,16.299999
2016-10-11,45.450001,48.990002,172.399994,16.110001
2016-10-12,45.32,48.700001,168.449997,16.030001
2016-10-13,44.75,48.470001,166.5,15.83
2016-10-14,44.709999,48.610001,170.149994,16.0
2016-10-17,44.5,48.599998,169.550003,16.049999
2016-10-18,44.950001,48.990002,174.0,16.26
2016-10-19,45.259998,49.48,177.399994,16.469999
2016-10-20,44.93,49.580002,183.100006,16.559999
2016-10-21,45.09,49.57,183.199997,16.67
2016-10-24,45.52,49.580002,183.5,16.77
2016-10-25,45.720001,49.59,183.699997,16.719999
2016-10-26,46.150002,50.009998,181.800003,16.870001
2016-10-27,46.41,49.93,190.5,16.91
2016-10-28,46.23,49.560001,191.300003,16.68
2016-10-31,46.009998,49.150002,190.300003,16.5
2016-11-01,45.990002,48.939999,186.699997,16.610001
2016-11-02,45.240002,48.540001,182.050003,16.48
2016-11-03,45.34,48.189999,185.300003,16.48
2016-11-04,44.599998,48.169998,181.350006,16.549999
2016-11-07,45.400002,49.82,185.199997,17.01
2016-11-08,45.540001,49.91,185.949997,17.0
2016-11-09,47.990002,51.59,192.899994,17.969999
2016-11-10,51.630001,53.610001,201.100006,18.76
2016-11-11,51.73,52.830002,201.75,19.02
2016-11-14,53.220001,54.68,212.300003,20.08
2016-11-15,52.59,55.450001,211.899994,20.16
2016-11-16,51.68,54.630001,209.600006,19.75
2016-11-17,52.490002,55.450001,212.699997,20.08
2016-11-18,52.82,55.459999,212.25,20.0
2016-11-21,52.119999,55.540001,210.600006,20.33
2016-11-22,52.220001,56.099998,212.350006,20.299999
2016-11-23,52.16,56.689999,213.350006,20.559999
2016-11-25,52.619999,56.779999,215.5,20.860001
2016-11-28,51.580002,55.470001,211.899994,20.299999
2016-11-29,51.860001,55.52,214.25,20.290001
2016-11-30,52.919998,56.389999,215.949997,21.120001
2016-12-01,54.34,57.27,219.050003,21.5
2016-12-02,53.580002,56.02,212.949997,21.23
2016-12-05,54.349998,57.279999,216.800003,21.84
2016-12-06,55.549999,57.919998,226.75,22.16
2016-12-07,57.279999,59.060001,234.850006,22.57
2016-12-08,57.290001,60.150002,239.0,22.950001
2016-12-09,57.139999,60.040001,233.100006,23.09
2016-12-12,55.779999,59.549999,227.550003,22.610001
2016-12-13,55.84,59.790001,230.100006,22.610001
2016-12-14,54.700001,59.450001,221.75,22.67
2016-12-15,55.189999,60.23,229.449997,23.16
2016-12-16,55.34,59.75,228.149994,22.66
2016-12-19,55.220001,59.66,222.050003,22.48
2016-12-20,56.099998,60.799999,227.649994,22.709999
2016-12-21,55.709999,60.75,228.75,22.629999
2016-12-22,55.75,60.490002,227.0,22.540001
2016-12-23,55.959999,60.990002,224.949997,22.6
2016-12-28,55.32,60.040001,224.75,22.33
2016-12-29,54.84,59.380001,222.350006,22.0
2016-12-30,55.110001,59.43,223.449997,22.1
2017-01-03,56.0,60.59,231.899994,22.530001
2017-01-04,56.049999,61.41,235.0,22.950001
2017-01-05,55.18,60.34,232.550003,22.68
2017-01-06,55.040001,60.549999,235.25,22.68
2017-01-09,54.240002,60.220001,234.050003,22.549999
2017-01-10,54.619999,60.23,236.25,22.940001
2017-01-11,54.799999,59.959999,234.199997,23.07
2017-01-12,54.5,59.23,232.25,22.92
2017-01-13,55.310001,59.630001,235.25,23.01
2017-01-17,53.779999,58.380001,231.600006,22.049999
2017-01-18,54.27,57.389999,227.600006,22.629999
2017-01-19,54.580002,56.66,228.300003,22.530001
2017-01-20,55.07,56.110001,227.399994,22.639999
2017-01-23,54.25,55.68,224.5,22.559999
2017-01-24,54.700001,56.740002,228.649994,22.950001
2017-01-25,56.619999,57.689999,230.850006,23.370001
2017-01-26,57.18,57.360001,232.350006,23.440001
2017-01-27,56.59,57.110001,230.600006,23.360001
2017-01-30,56.080002,56.610001,223.399994,22.950001
2017-01-31,56.330002,55.830002,219.449997,22.639999
2017-02-01,55.91,56.049999,222.100006,22.889999
2017-02-02,55.75,55.98,221.350006,22.719999
2017-02-03,57.27,57.759998,228.850006,23.290001
2017-02-06,56.549999,57.639999,227.399994,23.120001
2017-02-07,56.34,57.189999,226.050003,22.9
2017-02-08,55.630001,56.32,224.949997,22.67
2017-02-09,56.73,57.259998,229.550003,23.120001
2017-02-10,56.860001,57.630001,228.649994,23.08
2017-02-13,57.080002,58.950001,232.350006,23.4
2017-02-14,57.98,59.830002,235.25,24.059999
2017-02-15,58.549999,60.5,239.25,24.58
2017-02-16,58.119999,60.380001,238.0,24.58
2017-02-17,58.09,60.169998,237.0,24.52
2017-02-21,58.25,60.549999,235.949997,24.780001
2017-02-22,58.360001,60.619999,235.149994,24.790001
2017-02-23,58.490002,60.619999,229.050003,24.58
2017-02-24,57.810001,59.560001,225.899994,24.23
2017-02-27,58.060001,60.02,225.0,24.57
2017-02-28,57.880001,59.810001,226.5,24.68
2017-03-01,59.73,61.540001,232.899994,25.5
2017-03-02,58.709999,60.630001,229.5,25.23
2017-03-03,58.889999,61.0,231.399994,25.440001
2017-03-06,58.610001,60.279999,226.949997,25.25
2017-03-07,58.299999,60.5,227.050003,25.209999
2017-03-08,58.209999,61.110001,232.300003,25.26
2017-03-09,58.700001,61.549999,232.199997,25.35
2017-03-10,58.849998,61.490002,231.850006,25.309999
2017-03-13,58.700001,61.529999,230.199997,25.299999
2017-03-14,58.759998,61.439999,226.550003,25.32
2017-03-15,58.709999,60.84,227.5,25.18
2017-03-16,59.32,61.150002,229.449997,25.219999
2017-03-17,58.669998,60.369999,230.399994,24.860001
2017-03-20,57.630001,59.59,228.300003,24.440001
2017-03-21,55.849998,58.040001,230.0,23.02
2017-03-22,55.330002,57.77,224.550003,22.940001
2017-03-23,55.25,58.049999,223.899994,23.07
2017-03-24,55.830002,58.07,226.949997,23.120001
2017-03-27,55.389999,58.330002,224.199997,23.030001
2017-03-28,55.959999,59.419998,228.100006,23.48
2017-03-29,55.669998,59.389999,227.300003,23.35
2017-03-30,56.240002,60.509998,228.050003,23.870001
2017-03-31,55.66,59.82,225.100006,23.59
2017-04-03,55.490002,59.68,221.449997,23.59
2017-04-04,55.200001,59.68,217.75,23.440001
2017-04-05,54.98,59.59,218.600006,23.17
2017-04-06,55.369999,59.889999,216.399994,23.26
2017-04-07,54.84,59.43,215.300003,23.16
2017-04-10,54.540001,59.279999,216.199997,23.02
2017-04-11,54.16,59.029999,215.0,22.92
2017-04-12,53.119999,58.509998,213.699997,22.65
2017-04-13,51.349998,58.040001,212.649994,22.34
2017-04-18,52.450001,58.419998,207.300003,22.709999
