date,Wellfargo_OT,BAC_OT,Barclay_OT,OT
2018-09-12,55.939999,30.43,172.220001,70.510002
2018-09-13,55.0,30.139999,172.199997,70.150002
2018-09-14,54.73,30.370001,171.080002,70.540001
2018-09-17,54.310001,30.280001,171.139999,70.879997
2018-09-18,54.5,30.209999,169.460007,71.360001
2018-09-19,55.220001,31.0,173.119995,73.720001
2018-09-20,55.549999,31.190001,174.259995,74.790001
2018-09-21,54.990002,31.030001,176.5,74.150002
2018-09-24,54.259998,30.74,175.979996,73.839996
2018-09-25,54.23,30.67,175.119995,73.510002
2018-09-26,53.16,30.129999,175.600006,72.449997
2018-09-27,52.82,29.940001,176.679993,72.949997
2018-09-28,52.560001,29.459999,171.779999,71.739998
2018-10-01,52.25,29.65,172.399994,71.93
2018-10-02,52.130001,29.58,170.279999,71.800003
2018-10-03,52.650002,30.0,172.520004,72.360001
2018-10-04,53.509998,30.43,174.300003,72.620003
2018-10-05,53.189999,30.23,172.940002,72.419998
2018-10-08,53.669998,30.27,169.0,72.589996
2018-10-09,53.529999,29.98,167.759995,71.889999
2018-10-10,52.43,29.24,171.639999,69.949997
2018-10-11,51.439999,28.360001,168.0,68.379997
2018-10-12,52.110001,28.459999,165.0,69.839996
2018-10-15,53.240002,27.92,163.360001,69.209999
2018-10-16,53.73,28.530001,162.839996,69.709999
2018-10-17,54.459999,28.9,164.960007,69.839996
2018-10-18,53.099998,28.25,165.0,68.620003
2018-10-19,52.889999,28.32,163.419998,68.860001
2018-10-22,51.650002,27.379999,165.320007,66.589996
2018-10-23,51.560001,27.02,165.759995,65.730003
2018-10-24,50.189999,26.190001,170.699997,63.799999
2018-10-25,51.860001,26.59,172.059998,64.970001
2018-10-26,51.25,26.389999,168.059998,64.209999
2018-10-29,52.23,26.610001,173.0,64.349998
2018-10-30,52.689999,26.780001,169.960007,64.529999
2018-10-31,53.23,27.5,172.5,65.459999
2018-11-01,53.560001,27.809999,175.539993,65.830002
2018-11-02,53.610001,27.889999,175.720001,65.919998
2018-11-05,53.66,28.059999,174.899994,67.300003
2018-11-06,53.549999,28.209999,172.960007,66.68
2018-11-07,53.580002,28.540001,175.399994,68.260002
2018-11-08,53.16,28.870001,178.899994,67.779999
2018-11-09,53.040001,28.52,176.800003,65.760002
2018-11-12,52.349998,27.75,170.740005,64.209999
2018-11-13,52.740002,27.76,175.460007,64.779999
2018-11-14,52.150002,27.209999,173.580002,63.5
2018-11-15,52.82,27.9,166.440002,64.599998
2018-11-16,52.939999,27.75,164.979996,64.949997
2018-11-19,53.32,27.75,166.080002,64.620003
2018-11-20,52.540001,27.379999,161.539993,62.529999
2018-11-21,52.43,27.27,166.639999,62.869999
2018-11-23,51.830002,26.969999,164.539993,61.75
2018-11-26,52.880001,27.559999,168.699997,63.73
2018-11-27,53.189999,27.74,168.360001,63.459999
2018-11-28,54.349998,28.43,166.800003,65.580002
2018-11-29,54.040001,28.040001,167.240005,64.900002
2018-11-30,54.279999,28.4,162.880005,64.790001
2018-12-03,54.240002,28.540001,163.399994,65.160004
2018-12-04,51.779999,26.99,159.119995,62.259998
2018-12-06,51.09,26.280001,153.320007,60.060001
2018-12-07,50.259998,25.43,154.360001,58.349998
2018-12-10,48.799999,24.76,153.360001,57.07
2018-12-11,47.759998,24.58,154.039993,56.220001
2018-12-12,47.740002,24.52,159.0,55.98
2018-12-13,47.029999,24.4,159.020004,55.77
2018-12-14,46.540001,24.48,158.440002,55.02
2018-12-17,46.610001,24.469999,152.839996,54.25
2018-12-18,46.52,24.469999,152.199997,53.93
2018-12-19,45.669998,24.18,151.460007,52.82
2018-12-20,46.040001,24.110001,147.839996,52.27
2018-12-21,45.119999,23.370001,149.0,50.240002
2018-12-24,43.599998,22.73,146.360001,49.259998
2018-12-27,45.529999,24.370001,146.080002,51.77
2018-12-28,45.779999,24.389999,150.139999,51.830002
2018-12-31,46.080002,24.639999,150.520004,52.060001
2019-01-02,46.939999,24.959999,150.679993,53.529999
2019-01-03,46.57,24.559999,150.259995,52.560001
2019-01-04,47.950001,25.58,155.100006,55.130001
2019-01-07,47.639999,25.559999,155.419998,55.610001
2019-01-08,47.540001,25.51,157.320007,55.459999
2019-01-09,47.799999,25.76,156.820007,56.380001
2019-01-10,47.75,25.73,159.339996,56.439999
2019-01-11,47.869999,26.030001,157.220001,56.689999
2019-01-14,48.419998,26.370001,159.119995,58.93
2019-01-15,47.669998,26.549999,159.100006,61.380001
2019-01-16,48.939999,28.450001,161.399994,62.189999
2019-01-17,49.23,28.99,160.380005,62.470001
2019-01-18,50.009998,29.299999,165.860001,63.119999
2019-01-22,49.860001,29.09,163.259995,61.849998
2019-01-23,50.119999,28.92,162.860001,62.130001
2019-01-24,49.98,29.08,162.660004,62.709999
2019-01-25,50.130001,29.58,164.100006,64.019997
2019-01-28,49.82,29.629999,160.080002,63.849998
2019-01-29,49.849998,29.389999,161.300003,63.209999
2019-01-30,50.09,29.07,161.839996,64.220001
2019-01-31,48.91,28.469999,158.179993,64.459999
2019-02-01,48.91,28.379999,158.619995,63.669998
2019-02-04,49.060001,28.879999,158.399994,64.059998
2019-02-05,49.27,28.780001,160.520004,63.810001
2019-02-06,49.220001,28.73,161.580002,63.889999
2019-02-07,48.080002,28.24,156.419998,62.810001
2019-02-08,47.650002,28.290001,155.940002,62.009998
2019-02-11,47.650002,28.41,156.839996,61.610001
2019-02-12,49.049999,28.690001,158.059998,62.669998
2019-02-13,49.02,28.700001,158.020004,63.040001
2019-02-14,48.52,28.389999,156.960007,62.419998
2019-02-15,49.220001,29.110001,159.5,64.269997
2019-02-19,49.380001,29.129999,159.0,64.379997
2019-02-20,49.810001,29.41,160.880005,64.639999
2019-02-21,49.560001,29.290001,160.779999,64.32
2019-02-22,49.02,29.08,156.139999,64.139999
2019-02-25,49.66,29.27,159.220001,64.529999
2019-02-26,49.59,29.290001,164.899994,64.120003
2019-02-27,49.900002,29.530001,166.899994,64.400002
2019-02-28,49.889999,29.08,164.160004,63.98
2019-03-01,50.029999,29.309999,162.5,64.470001
2019-03-04,50.110001,29.030001,163.740005,63.75
2019-03-05,49.889999,29.08,164.559998,62.93
2019-03-06,49.82,28.84,165.320007,62.509998
2019-03-07,49.68,28.549999,162.279999,61.900002
2019-03-08,49.799999,28.65,158.779999,62.060001
2019-03-11,49.759998,28.940001,161.0,62.310001
2019-03-12,49.650002,28.940001,162.860001,62.810001
2019-03-13,49.919998,29.290001,163.899994,63.650002
2019-03-14,50.349998,29.459999,164.979996,64.110001
2019-03-15,50.66,29.299999,165.940002,65.190002
2019-03-18,51.73,29.82,166.220001,65.93
2019-03-19,51.41,29.65,168.600006,65.629997
2019-03-20,50.400002,28.639999,164.440002,64.300003
2019-03-21,49.860001,28.18,160.580002,63.91
2019-03-22,48.310001,27.01,155.440002,60.98
2019-03-25,48.080002,26.84,155.539993,60.330002
2019-03-26,49.009998,27.209999,153.300003,61.220001
2019-03-27,48.77,27.030001,155.539993,60.73
2019-03-28,49.09,27.33,153.080002,61.98
2019-03-29,48.32,27.59,154.679993,62.220001
2019-04-01,48.810001,28.540001,158.320007,64.360001
2019-04-02,48.209999,28.870001,160.0,64.419998
2019-04-03,48.860001,28.84,164.0,65.059998
2019-04-04,49.169998,29.15,164.660004,65.82
2019-04-05,48.779999,29.08,162.759995,65.550003
2019-04-08,48.880001,29.17,162.119995,66.07
2019-04-09,48.139999,28.889999,161.440002,65.199997
2019-04-10,47.790001,29.07,161.139999,65.519997
2019-04-11,47.740002,29.07,163.679993,65.910004
2019-04-12,46.490002,30.17,165.960007,67.419998
2019-04-15,46.77,29.84,167.679993,67.379997
2019-04-16,47.650002,29.879999,167.399994,69.309998
2019-04-17,47.549999,30.030001,168.919998,70.349998
2019-04-18,47.580002,30.030001,169.399994,69.669998
2019-04-23,47.349998,30.07,166.580002,69.199997
2019-04-24,47.48,30.02,166.380005,68.830002
2019-04-25,47.509998,30.08,160.399994,68.730003
2019-04-26,47.959999,30.35,161.039993,69.510002
2019-04-29,48.27,30.77,164.699997,71.029999
2019-04-30,48.41,30.58,164.279999,70.699997
2019-05-01,48.23,30.26,163.539993,69.959999
2019-05-02,48.299999,30.5,164.539993,70.360001
2019-05-03,48.650002,30.709999,163.679993,70.669998
2019-05-07,47.169998,29.92,159.419998,68.160004
2019-05-08,47.0,29.799999,159.559998,68.220001
2019-05-09,46.740002,29.709999,156.860001,67.629997
2019-05-10,47.150002,29.58,157.520004,67.900002
2019-05-13,46.330002,28.25,155.100006,64.379997
2019-05-14,46.490002,28.620001,157.639999,65.260002
2019-05-15,45.84,28.290001,160.0,64.870003
2019-05-16,45.900002,28.59,160.679993,65.980003
2019-05-17,45.700001,28.4,158.740005,65.07
2019-05-20,45.450001,28.4,156.360001,64.959999
2019-05-21,46.330002,28.690001,157.0,66.080002
2019-05-22,46.099998,28.49,152.820007,64.660004
2019-05-23,45.560001,27.76,149.5,63.900002
2019-05-24,46.169998,28.18,149.259995,64.389999
2019-05-28,45.59,27.9,150.660004,63.790001
2019-05-29,45.48,27.75,150.759995,63.709999
2019-05-30,45.049999,27.16,150.899994,63.610001
2019-05-31,44.369999,26.6,149.339996,62.150002
2019-06-03,44.52,26.68,149.479996,62.610001
2019-06-04,45.68,27.92,154.100006,65.879997
2019-06-05,45.860001,27.91,152.5,65.779999
2019-06-06,45.919998,27.879999,151.240005,66.470001
2019-06-07,45.630001,27.530001,151.059998,65.690002
2019-06-10,46.27,28.07,153.080002,67.120003
2019-06-11,46.259998,28.24,152.220001,67.879997
2019-06-12,44.91,27.950001,150.479996,66.809998
2019-06-13,45.290001,27.940001,149.520004,67.080002
2019-06-14,45.59,28.040001,149.0,67.480003
2019-06-17,45.27,27.93,150.740005,66.540001
2019-06-18,46.099998,28.620001,151.600006,67.980003
2019-06-19,45.650002,28.32,153.220001,67.589996
2019-06-20,45.860001,28.27,150.479996,68.099998
2019-06-21,46.889999,28.120001,148.699997,67.970001
2019-06-24,46.27,27.98,148.460007,67.410004
2019-06-25,46.139999,27.76,146.899994,66.540001
2019-06-26,45.799999,27.91,149.300003,67.220001
2019-06-27,46.290001,28.209999,150.0,68.150002
2019-06-28,47.32,29.0,149.800003,70.029999
2019-07-01,47.689999,29.42,152.520004,70.739998
2019-07-02,47.23,29.15,153.779999,70.440002
2019-07-03,47.66,29.049999,154.979996,70.849998
2019-07-05,47.77,29.26,157.220001,71.400002
2019-07-08,47.529999,29.200001,156.919998,71.129997
2019-07-09,47.830002,29.35,156.440002,71.559998
2019-07-10,47.150002,29.02,156.479996,71.129997
2019-07-11,47.139999,29.360001,157.940002,71.610001
2019-07-12,47.360001,29.450001,157.199997,71.769997
2019-07-15,46.709999,29.219999,156.779999,71.709999
2019-07-16,45.299999,28.99,158.080002,71.32
2019-07-17,45.209999,29.190001,155.779999,70.82
2019-07-18,45.82,29.48,156.320007,71.790001
2019-07-19,46.029999,29.4,155.619995,70.919998
2019-07-22,46.48,29.57,156.600006,71.110001
2019-07-23,47.200001,30.25,160.100006,71.989998
2019-07-24,48.450001,30.67,159.919998,73.010002
2019-07-25,48.09,30.34,159.539993,71.389999
2019-07-26,49.299999,30.77,160.080002,72.160004
2019-07-29,48.279999,30.52,160.820007,71.760002
2019-07-30,48.549999,30.889999,157.720001,71.709999
2019-07-31,48.41,30.68,154.080002,71.160004
2019-08-01,47.060001,29.49,155.880005,68.349998
2019-08-02,47.439999,29.379999,153.160004,67.610001
2019-08-05,46.139999,28.08,147.300003,65.18
2019-08-06,46.93,28.42,147.240005,66.25
2019-08-07,45.810001,27.889999,147.539993,65.139999
2019-08-08,46.400002,28.379999,145.919998,66.739998
2019-08-09,46.299999,28.33,143.759995,66.050003
2019-08-12,45.43,27.639999,141.479996,64.239998
2019-08-13,45.959999,27.719999,141.100006,64.830002
2019-08-14,43.970001,26.42,138.759995,61.41
2019-08-15,43.380001,26.25,137.199997,61.32
2019-08-16,44.389999,27.030001,139.820007,63.48
2019-08-19,45.25,27.27,140.600006,64.309998
2019-08-20,44.68,26.719999,138.479996,63.419998
2019-08-21,45.0,26.93,139.179993,63.25
2019-08-22,45.619999,27.190001,139.320007,63.91
2019-08-23,44.419998,26.469999,138.039993,61.950001
2019-08-27,44.75,26.469999,136.679993,61.66
2019-08-28,45.470001,26.85,136.160004,62.360001
2019-08-29,46.189999,27.33,137.539993,63.900002
2019-08-30,46.57,27.51,136.600006,64.349998
2019-09-03,46.09,27.049999,137.320007,63.419998
2019-09-04,46.5,27.49,137.360001,64.279999
2019-09-05,47.619999,28.120001,139.820007,66.339996
2019-09-06,47.150002,27.73,140.100006,65.970001
2019-09-09,48.41,28.629999,140.779999,68.790001
2019-09-10,48.310001,29.35,147.679993,68.980003
2019-09-11,48.849998,29.459999,148.699997,68.900002
2019-09-12,48.650002,29.67,148.699997,69.300003
2019-09-13,48.919998,30.17,150.113007,70.389999
2019-09-16,48.98,30.129999,153.479996,69.830002
2019-09-17,48.759998,29.940001,149.199997,69.480003
2019-09-18,48.93,30.0,148.0,70.089996
2019-09-19,48.91,29.82,150.479996,69.730003
2019-09-20,48.630001,29.59,151.539993,69.349998
2019-09-23,48.959999,29.52,149.259995,69.550003
2019-09-24,48.650002,28.940001,147.039993,67.900002
2019-09-25,49.259998,29.25,148.119995,69.379997
2019-09-26,48.869999,29.129999,149.139999,69.110001
2019-09-27,50.709999,29.35,150.919998,69.459999
2019-09-30,50.439999,29.17,150.399994,69.080002
2019-10-01,49.060001,28.440001,149.639999,68.150002
2019-10-02,48.470001,27.84,144.320007,66.260002
2019-10-03,48.48,27.809999,142.059998,66.699997
2019-10-04,49.209999,28.370001,142.940002,68.18
2019-10-07,48.810001,28.309999,144.339996,68.150002
2019-10-08,47.82,27.629999,143.940002,66.400002
2019-10-09,48.150002,27.889999,145.0,67.43
2019-10-10,48.650002,28.450001,149.199997,68.620003
2019-10-11,49.209999,28.91,160.479996,70.099998
2019-10-14,49.27,29.139999,157.600006,70.239998
2019-10-15,50.110001,29.73,164.039993,71.220001
2019-10-16,49.59,30.17,164.259995,69.5
2019-10-17,49.610001,30.26,164.0,69.599998
2019-10-18,49.970001,30.35,165.0,69.739998
2019-10-21,50.459999,31.02,165.619995,71.809998
2019-10-22,50.619999,31.200001,165.300003,72.059998
2019-10-23,50.93,31.42,165.779999,72.449997
2019-10-24,51.099998,31.360001,166.399994,72.300003
2019-10-25,51.57,31.719999,170.360001,73.169998
2019-10-28,51.650002,31.84,170.5,73.589996
2019-10-29,52.169998,32.07,171.720001,73.089996
2019-10-30,52.029999,31.620001,168.419998,72.970001
2019-10-31,51.630001,31.27,167.800003,71.860001
2019-11-01,52.18,31.799999,167.179993,73.839996
2019-11-04,52.720001,32.400002,168.139999,75.150002
2019-11-05,53.299999,32.82,169.160004,74.830002
2019-11-06,53.799999,32.790001,168.320007,74.419998
2019-11-07,54.0,33.23,170.039993,75.809998
2019-11-08,54.099998,33.259998,166.440002,76.120003
2019-11-11,54.049999,33.18,171.639999,75.599998
2019-11-12,54.220001,33.09,172.759995,75.07
2019-11-13,53.290001,32.790001,170.880005,73.910004
2019-11-14,53.490002,32.700001,170.100006,73.839996
2019-11-15,53.799999,32.93,170.740005,74.400002
2019-11-18,54.0,32.959999,170.320007,74.400002
2019-11-19,54.029999,32.939999,170.419998,74.82
2019-11-20,53.540001,32.689999,169.199997,73.910004
2019-11-21,53.560001,32.84,168.179993,73.900002
2019-11-22,54.279999,33.18,169.259995,74.870003
2019-11-25,54.209999,33.470001,172.0,75.68
2019-11-26,53.810001,33.349998,171.740005,75.459999
2019-11-27,54.34,33.419998,174.419998,75.720001
2019-11-29,54.459999,33.32,171.539993,75.120003
2019-12-02,53.619999,33.43,169.179993,74.519997
2019-12-03,52.580002,32.84,166.339996,73.330002
2019-12-04,53.240002,33.150002,167.160004,74.230003
2019-12-05,53.23,33.09,167.160004,74.709999
2019-12-06,54.369999,33.669998,169.399994,75.809998
2019-12-09,53.919998,33.509998,171.679993,75.330002
2019-12-10,53.689999,33.529999,170.139999,75.779999
2019-12-11,53.169998,33.639999,168.679993,75.550003
2019-12-12,54.360001,34.68,171.860001,77.050003
2019-12-13,53.790001,34.439999,182.479996,76.389999
2019-12-16,54.220001,34.700001,192.460007,76.910004
2019-12-17,54.34,35.040001,187.360001,77.739998
2019-12-18,53.669998,35.110001,185.119995,77.919998
2019-12-19,53.630001,34.950001,183.380005,78.199997
2019-12-20,53.330002,34.959999,178.419998,78.510002
2019-12-23,53.810001,35.169998,179.460007,78.760002
2019-12-24,53.82,35.220001,180.0,78.589996
2019-12-27,53.919998,35.349998,181.5,79.669998
2019-12-30,53.599998,35.150002,180.240005,79.510002
2019-12-31,53.799999,35.220001,179.639999,79.889999
2020-01-02,53.75,35.639999,185.199997,81.230003
2020-01-03,53.419998,34.900002,183.300003,79.699997
2020-01-06,53.099998,34.849998,180.979996,79.449997
2020-01-07,52.66,34.619999,183.139999,78.760002
2020-01-08,52.82,34.970001,182.039993,79.360001
2020-01-09,52.73,35.029999,182.860001,80.080002
2020-01-10,52.5,34.740002,181.0,79.25
2020-01-13,52.110001,35.060001,181.679993,80.650002
2020-01-14,49.299999,35.32,181.0,81.910004
2020-01-15,48.32,34.669998,178.5,81.239998
2020-01-16,49.25,34.720001,176.800003,81.0
2020-01-17,49.18,34.709999,175.240005,81.120003
2020-01-21,48.939999,34.259998,174.399994,79.900002
2020-01-22,48.560001,34.360001,174.759995,80.099998
2020-01-23,48.220001,34.119999,171.5,79.800003
2020-01-24,47.57,33.540001,173.440002,78.419998
2020-01-27,47.099998,32.849998,170.679993,76.709999
2020-01-28,47.369999,33.240002,172.020004,77.239998
2020-01-29,47.27,33.009998,172.020004,76.480003
2020-01-30,47.91,33.48,171.5,77.43
2020-01-31,46.939999,32.830002,168.0,74.410004
2020-02-03,47.119999,32.970001,169.679993,75.129997
2020-02-04,47.259998,33.619999,172.0,76.5
2020-02-05,48.310001,34.709999,172.960007,78.849998
2020-02-06,47.98,34.669998,176.720001,78.970001
2020-02-07,47.84,34.610001,177.160004,78.690002
2020-02-10,47.77,34.689999,176.899994,78.480003
2020-02-11,47.990002,34.77,179.020004,79.089996
2020-02-12,47.790001,34.919998,179.339996,79.330002
2020-02-13,48.119999,34.91,176.320007,79.0
2020-02-14,48.220001,34.849998,175.919998,78.790001
2020-02-18,46.990002,34.27,175.080002,77.580002
2020-02-19,47.09,34.720001,176.740005,78.050003
2020-02-20,47.34,34.849998,181.320007,78.220001
2020-02-21,47.700001,34.360001,179.619995,76.440002
2020-02-24,46.389999,32.73,170.020004,72.529999
2020-02-25,45.119999,31.08,165.860001,69.43
2020-02-26,44.139999,30.629999,165.940002,68.18
2020-02-27,42.470001,29.129999,154.440002,64.449997
2020-02-28,40.849998,28.5,148.740005,63.459999
2020-03-02,42.259998,29.370001,143.300003,67.589996
2020-03-03,40.529999,27.75,139.559998,65.050003
2020-03-04,41.400002,28.389999,138.539993,67.389999
2020-03-05,38.900002,26.780001,134.679993,63.490002
2020-03-06,37.09,25.709999,130.940002,61.279999
2020-03-09,32.48,21.93,118.099998,51.369999
2020-03-10,35.080002,23.610001,116.839996,55.580002
2020-03-11,32.330002,22.67,117.940002,50.790001
2020-03-12,27.200001,20.51,97.519997,43.259998
2020-03-13,30.889999,24.16,102.379997,51.040001
2020-03-16,26.5,20.440001,89.059998,41.189999
2020-03-17,29.629999,21.98,87.760002,40.25
2020-03-18,28.120001,20.790001,83.199997,36.43
2020-03-19,28.290001,21.200001,83.739998,39.639999
2020-03-20,26.5,19.67,89.019997,38.060001
2020-03-23,25.25,18.08,84.699997,35.389999
2020-03-24,28.92,21.030001,96.019997,40.66
2020-03-25,28.969999,21.1,105.779999,41.860001
2020-03-26,30.9,22.719999,107.980003,46.02
2020-03-27,30.280001,21.6,97.370003,43.799999
2020-03-30,29.92,22.040001,94.0,44.080002
2020-03-31,28.700001,21.23,94.110001,42.119999
2020-04-01,26.57,19.77,82.860001,38.509998
2020-04-02,27.219999,20.57,81.620003,39.23
2020-04-03,26.23,20.030001,80.239998,37.490002
2020-04-06,28.629999,21.389999,86.559998,41.119999
2020-04-07,28.77,22.139999,94.790001,41.25
2020-04-08,30.280001,23.450001,92.650002,44.259998
2020-04-09,33.200001,24.860001,97.580002,47.41
2020-04-14,30.18,23.73,93.550003,45.419998
2020-04-15,28.440001,22.190001,87.0,42.860001
2020-04-16,26.889999,21.42,87.080002,40.52
2020-04-17,28.379999,23.280001,90.709999,45.450001
2020-04-20,27.68,22.5,91.010002,44.009998
2020-04-21,26.84,21.639999,86.510002,41.57
2020-04-22,26.799999,21.799999,87.699997,42.240002
2020-04-23,26.530001,21.870001,90.599998,42.459999
2020-04-24,26.92,22.18,88.610001,43.099998
2020-04-27,28.41,23.469999,91.059998,46.560001
2020-04-28,28.870001,23.889999,97.760002,47.209999
2020-04-29,30.0,24.780001,110.18,50.259998
2020-04-30,29.049999,24.049999,105.900002,48.560001
2020-05-01,27.59,23.08,102.739998,45.52
2020-05-04,27.35,22.93,99.68,45.119999
2020-05-05,26.32,22.66,103.400002,43.950001
2020-05-06,25.610001,22.35,100.860001,42.950001
2020-05-07,25.23,22.84,105.419998,44.639999
2020-05-11,24.780001,22.58,102.599998,44.07
2020-05-12,24.040001,21.870001,102.0,42.349998
2020-05-13,22.530001,20.870001,98.010002,40.599998
2020-05-14,24.059999,21.709999,97.139999,42.060001
2020-05-15,23.360001,21.440001,97.449997,41.919998
2020-05-18,25.41,22.93,105.199997,45.669998
2020-05-19,23.950001,22.209999,104.720001,44.43
2020-05-20,24.52,22.91,106.720001,45.470001
2020-05-21,24.459999,22.9,103.919998,45.0
2020-05-22,24.17,22.66,103.139999,44.099998
2020-05-26,26.26,24.280001,110.779999,48.169998
2020-05-27,27.950001,25.98,119.839996,52.259998
2020-05-28,27.219999,24.860001,122.620003,49.16
2020-05-29,26.469999,24.120001,115.239998,47.91
2020-06-01,27.09,24.610001,120.779999,49.450001
2020-06-02,27.4,24.84,119.5,50.84
2020-06-03,28.83,25.99,125.32,53.34
2020-06-04,30.219999,26.780001,123.519997,55.650002
2020-06-05,31.67,28.110001,131.399994,58.860001
2020-06-08,33.32,28.540001,131.800003,61.240002
2020-06-09,32.630001,28.219999,125.279999,59.5
2020-06-10,29.709999,26.6,124.0,55.860001
2020-06-11,26.790001,23.93,115.0,48.389999
2020-06-12,27.969999,24.780001,117.059998,52.25
2020-06-15,28.209999,25.15,116.099998,52.98
2020-06-16,28.52,25.799999,122.68,54.450001
2020-06-17,27.450001,25.0,119.379997,53.0
2020-06-18,27.549999,25.040001,118.639999,53.040001
2020-06-19,27.6,25.25,116.559998,52.919998
2020-06-22,27.35,24.620001,115.300003,52.060001
2020-06-23,27.23,24.790001,116.900002,52.950001
2020-06-24,26.120001,23.809999,111.860001,50.810001
2020-06-25,27.370001,24.719999,112.620003,52.68
2020-06-26,25.34,23.15,110.980003,49.580002
2020-06-29,25.700001,23.389999,114.5,50.290001
2020-06-30,25.6,23.75,114.419998,51.099998
2020-07-01,25.09,23.26,113.540001,50.349998
2020-07-02,25.34,23.290001,117.900002,50.549999
2020-07-06,25.49,23.66,117.300003,51.970001
2020-07-07,24.459999,23.01,114.959999,50.32
2020-07-08,24.549999,23.1,114.400002,50.880001
2020-07-09,24.040001,22.77,111.959999,49.450001
2020-07-10,25.469999,24.02,117.760002,52.650002
2020-07-13,25.41,24.190001,119.559998,52.200001
2020-07-14,24.25,24.139999,119.360001,50.150002
2020-07-15,25.35,24.6,120.300003,51.84
2020-07-16,25.459999,23.93,118.580002,51.459999
2020-07-17,24.950001,23.219999,116.400002,50.220001
2020-07-20,24.57,23.58,116.220001,50.139999
2020-07-21,26.200001,24.42,116.639999,51.73
2020-07-22,26.26,24.309999,117.419998,51.66
2020-07-23,26.35,24.540001,116.459999,52.080002
2020-07-24,26.26,24.35,113.599998,51.669998
2020-07-27,25.49,24.139999,111.0,51.290001
2020-07-28,25.530001,24.360001,111.860001,51.27
2020-07-29,25.780001,25.27,105.019997,52.52
2020-07-30,24.65,24.84,100.779999,50.869999
2020-07-31,24.26,24.879999,100.559998,50.009998
2020-08-03,24.290001,24.99,103.82,50.389999
2020-08-04,24.219999,25.01,105.300003,50.139999
2020-08-05,24.4,25.389999,107.339996,51.040001
2020-08-06,24.24,25.469999,105.839996,50.889999
2020-08-07,25.07,26.110001,104.599998,52.119999
2020-08-10,24.700001,26.559999,106.639999,52.860001
2020-08-11,25.32,26.92,111.760002,53.759998
2020-08-12,25.190001,26.73,111.5,53.349998
2020-08-13,25.02,26.35,108.080002,52.889999
2020-08-14,25.299999,26.469999,109.199997,52.93
2020-08-17,24.469999,25.9,107.940002,51.419998
2020-08-18,24.040001,25.530001,108.120003,50.34
2020-08-19,24.07,25.5,110.199997,50.290001
2020-08-20,23.75,25.1,107.580002,49.580002
2020-08-21,23.639999,24.98,108.0,49.299999
2020-08-24,24.49,25.690001,110.400002,51.060001
2020-08-25,24.610001,26.0,109.139999,51.650002
2020-08-26,24.040001,25.559999,110.400002,50.849998
2020-08-27,24.59,26.049999,110.540001,51.720001
2020-08-28,24.690001,26.299999,111.959999,52.279999
2020-09-01,24.049999,25.709999,105.900002,51.200001
2020-09-02,24.57,26.02,103.5,51.950001
2020-09-03,24.52,25.66,105.559998,51.5
2020-09-04,24.790001,26.540001,106.879997,52.52
2020-09-08,23.969999,25.48,104.279999,51.040001
2020-09-09,23.84,25.51,104.879997,51.400002
2020-09-10,23.950001,25.139999,105.040001,50.950001
2020-09-11,24.27,25.5,102.620003,51.0
2020-09-14,24.809999,25.75,103.620003,48.150002
2020-09-15,24.879999,25.280001,102.639999,44.810001
2020-09-16,25.709999,25.6,102.959999,46.02
2020-09-17,25.110001,25.35,100.540001,45.529999
2020-09-18,25.129999,25.209999,97.419998,44.860001
2020-09-21,24.040001,24.469999,92.160004,43.93
2020-09-22,23.65,23.940001,91.970001,43.290001
2020-09-23,22.83,23.26,92.900002,41.849998
2020-09-24,23.32,23.34,92.870003,42.189999
2020-09-25,23.639999,23.49,91.550003,42.02
2020-09-28,23.82,24.09,98.0,43.34
2020-09-29,23.26,23.77,97.25,42.419998
2020-09-30,23.51,24.09,97.610001,43.110001
2020-10-01,23.559999,24.1,98.0,43.439999
2020-10-02,23.99,24.209999,97.709999,43.66
2020-10-05,24.450001,24.620001,99.449997,44.91
2020-10-06,24.18,24.370001,104.18,44.41
2020-10-07,24.809999,24.879999,104.5,44.84
2020-10-08,25.299999,25.24,107.099998,44.720001
2020-10-09,25.299999,25.360001,107.279999,44.93
2020-10-12,25.68,25.68,105.839996,45.880001
2020-10-13,24.74,24.950001,102.099998,43.68
2020-10-14,23.25,23.620001,101.540001,43.029999
2020-10-15,22.950001,24.15,100.120003,43.610001
2020-10-16,22.860001,24.24,101.800003,43.189999
2020-10-19,22.540001,23.719999,103.360001,42.900002
2020-10-20,22.809999,24.139999,104.32,43.52
2020-10-21,22.700001,24.049999,102.720001,43.009998
2020-10-22,23.25,24.870001,104.279999,43.950001
2020-10-23,23.280001,24.9,111.540001,43.950001
2020-10-26,22.700001,24.540001,110.519997,43.259998
2020-10-27,21.82,23.85,106.599998,41.880001
2020-10-28,21.18,23.469999,103.800003,41.130001
2020-10-29,21.139999,23.540001,104.660004,41.66
2020-10-30,21.450001,23.700001,106.559998,41.419998
2020-11-02,21.9,24.08,107.040001,42.209999
2020-11-03,22.09,24.690001,113.360001,43.529999
2020-11-04,21.879999,23.68,110.379997,42.080002
2020-11-05,22.33,24.610001,110.160004,43.07
2020-11-06,21.91,24.309999,110.940002,42.709999
2020-11-09,24.219999,27.76,128.539993,47.639999
2020-11-10,24.190001,27.66,134.399994,47.650002
2020-11-11,24.190001,27.34,135.520004,48.93
